source,title,content,language,collected_at,clean_content,tokens
Tuoi Tre,"Đánh bại U23 Jordan trên chấm luân lưu, U23 Nhật Bản giành vé đầu tiên vào bán kết","Đánh bại U23 Jordan trên chấm luân lưu, U23 Nhật Bản giành vé đầu tiên vào bán kết",vi,2026-01-16 22:12:02.623342,đánh bại u jordan trên chấm luân lưu u nhật bản giành vé đầu tiên vào bán kết,đánh_bại u_jordan trên chấm luân_lưu_u nhật_bản giành vé đầu_tiên vào bán kết
Tuoi Tre,Liên đoàn Bóng đá Malaysia 'loay hoay' tìm cách tránh giải thể,Liên đoàn Bóng đá Malaysia 'loay hoay' tìm cách tránh giải thể,vi,2026-01-16 22:12:02.623369,liên đoàn bóng đá malaysia loay hoay tìm cách tránh giải thể,liên_đoàn bóng_đá malaysia loay_hoay tìm cách tránh giải_thể
Tuoi Tre,"Trực tuyến U23 Việt Nam - UAE (22h30): Nhật gọi, Việt Nam có trả lời?","Trực tuyến U23 Việt Nam - UAE (22h30): Nhật gọi, Việt Nam có trả lời?",vi,2026-01-16 22:12:02.623390,trực tuyến u việt nam uae h nhật gọi việt nam có trả lời,trực_tuyến u việt_nam uae h_nhật gọi việt_nam có trả_lời
Tuoi Tre,TV360 phát sóng độc quyền Giải Úc mở rộng 4 năm liên tục,TV360 phát sóng độc quyền Giải Úc mở rộng 4 năm liên tục,vi,2026-01-16 22:12:02.623411,tv phát sóng độc quyền giải úc mở rộng năm liên tục,tv phát_sóng độc_quyền giải_úc mở_rộng năm liên_tục
Tuoi Tre,Tuyển Việt Nam gặp ai ở trận ra quân ASEAN Cup 2026?,Tuyển Việt Nam gặp ai ở trận ra quân ASEAN Cup 2026?,vi,2026-01-16 22:12:02.623429,tuyển việt nam gặp ai ở trận ra quân asean cup,tuyển việt_nam gặp ai ở trận ra_quân asean cup
Tuoi Tre,U23 Việt Nam là đội có tỉ lệ chuyển hóa cơ hội thành bàn thắng cao nhất sau vòng bảng,U23 Việt Nam là đội có tỉ lệ chuyển hóa cơ hội thành bàn thắng cao nhất sau vòng bảng,vi,2026-01-16 22:12:02.623446,u việt nam là đội có tỉ lệ chuyển hóa cơ hội thành bàn thắng cao nhất sau vòng bảng,u việt_nam là đội có tỉ_lệ chuyển hóa cơ_hội thành bàn thắng cao nhất sau vòng bảng
Tuoi Tre,Ông Luis Enrique ủng hộ áp dụng thẻ cam cho bóng đá,Ông Luis Enrique ủng hộ áp dụng thẻ cam cho bóng đá,vi,2026-01-16 22:12:02.623463,ông luis enrique ủng hộ áp dụng thẻ cam cho bóng đá,ông luis enrique ủng_hộ áp_dụng thẻ_cam cho bóng_đá
Tuoi Tre,U23 Việt Nam chinh phục cột mốc mới,U23 Việt Nam chinh phục cột mốc mới,vi,2026-01-16 22:12:02.623481,u việt nam chinh phục cột mốc mới,u việt_nam chinh_phục cột mốc mới
Tuoi Tre,Đội hình ra sân: Đình Bắc dự bị trận U23 Việt Nam đấu U23 UAE,Đội hình ra sân: Đình Bắc dự bị trận U23 Việt Nam đấu U23 UAE,vi,2026-01-16 22:12:02.623503,đội hình ra sân đình bắc dự bị trận u việt nam đấu u uae,đội_hình ra sân đình bắc dự_bị trận u việt_nam đấu_u uae
Tuoi Tre,2 người hùng bóng rổ Việt Nam bị làm khó ở SEA Games 2025,2 người hùng bóng rổ Việt Nam bị làm khó ở SEA Games 2025,vi,2026-01-16 22:12:02.623524,người hùng bóng rổ việt nam bị làm khó ở sea games,người hùng bóng_rổ việt_nam bị làm_khó ở sea games
Tuoi Tre,Võ sĩ bất bại Kiều Duy Quân tranh đai với cao thủ Trung Quốc,Võ sĩ bất bại Kiều Duy Quân tranh đai với cao thủ Trung Quốc,vi,2026-01-16 22:12:02.623544,võ sĩ bất bại kiều duy quân tranh đai với cao thủ trung quốc,võ_sĩ bất_bại kiều_duy_quân tranh_đai với cao_thủ trung_quốc
Tuoi Tre,"Tổng thống Trump đảo ngược tháp dinh dưỡng, khuyên nhân loại sống như vận động viên","Tổng thống Trump đảo ngược tháp dinh dưỡng, khuyên nhân loại sống như vận động viên",vi,2026-01-16 22:12:02.623566,tổng thống trump đảo ngược tháp dinh dưỡng khuyên nhân loại sống như vận động viên,tổng_thống trump đảo_ngược tháp dinh_dưỡng khuyên nhân_loại sống như vận_động_viên
Tuoi Tre,Xem video siêu phẩm từ giữa sân của Chanathip vào lưới Công An Hà Nội,Xem video siêu phẩm từ giữa sân của Chanathip vào lưới Công An Hà Nội,vi,2026-01-16 22:12:02.623615,xem video siêu phẩm từ giữa sân của chanathip vào lưới công an hà nội,xem video siêu_phẩm từ giữa sân của chanathip vào lưới công_an hà_nội
Tuoi Tre,HLV Philippe Troussier: U22 Việt Nam có sức ép,HLV Philippe Troussier: U22 Việt Nam có sức ép,vi,2026-01-16 22:12:02.623641,hlv philippe troussier u việt nam có sức ép,hlv philippe troussier_u việt_nam có sức_ép
Tuoi Tre,"Xạ thủ Trịnh Thu Vinh, HLV Kim Sang Sik là VĐV và HLV tiêu biểu toàn quốc 2025","Xạ thủ Trịnh Thu Vinh, HLV Kim Sang Sik là VĐV và HLV tiêu biểu toàn quốc 2025",vi,2026-01-16 22:12:02.623664,xạ thủ trịnh thu vinh hlv kim sang sik là vđv và hlv tiêu biểu toàn quốc,xạ_thủ trịnh_thu vinh_hlv kim sang sik là vđv và hlv tiêu_biểu toàn_quốc
Tuoi Tre,Vụ giáo viên phải vận động học sinh tham gia ngoại khóa: Trường nói giáo viên thống nhất 100%?,Vụ giáo viên phải vận động học sinh tham gia ngoại khóa: Trường nói giáo viên thống nhất 100%?,vi,2026-01-16 22:12:04.725550,vụ giáo viên phải vận động học sinh tham gia ngoại khóa trường nói giáo viên thống nhất,vụ giáo_viên phải vận_động học_sinh tham_gia ngoại_khóa trường nói giáo_viên thống_nhất
Tuoi Tre,"Đại học Kiến trúc TP.HCM vẫn ưu tiên xét tuyển học sinh trường chuyên, chứng chỉ quốc tế","Đại học Kiến trúc TP.HCM vẫn ưu tiên xét tuyển học sinh trường chuyên, chứng chỉ quốc tế",vi,2026-01-16 22:12:04.727686,đại học kiến trúc tphcm vẫn ưu tiên xét tuyển học sinh trường chuyên chứng chỉ quốc tế,đại_học kiến_trúc tphcm vẫn ưu_tiên xét tuyển học_sinh trường chuyên_chứng_chỉ quốc_tế
Tuoi Tre,Thủ khoa tiết lộ bí quyết học tập và mẹo săn học bổng cực xịn,Thủ khoa tiết lộ bí quyết học tập và mẹo săn học bổng cực xịn,vi,2026-01-16 22:12:04.727714,thủ khoa tiết lộ bí quyết học tập và mẹo săn học bổng cực xịn,thủ_khoa tiết_lộ bí_quyết học_tập và mẹo săn học_bổng cực xịn
Tuoi Tre,Miền Tây có trường khoa học sức khỏe đầu tiên,Miền Tây có trường khoa học sức khỏe đầu tiên,vi,2026-01-16 22:12:04.727737,miền tây có trường khoa học sức khỏe đầu tiên,miền tây có trường khoa_học sức_khỏe đầu_tiên
Tuoi Tre,"Dạy thêm, học thêm là nhu cầu thực hay vì áp lực điểm số?","Dạy thêm, học thêm là nhu cầu thực hay vì áp lực điểm số?",vi,2026-01-16 22:12:04.727756,dạy thêm học thêm là nhu cầu thực hay vì áp lực điểm số,dạy thêm học thêm là nhu_cầu thực_hay vì áp_lực điểm_số
Tuoi Tre,"Cùng lúc học, thi mấy ngoại ngữ, nhiều bạn trẻ có 'bí kíp'","Cùng lúc học, thi mấy ngoại ngữ, nhiều bạn trẻ có 'bí kíp'",vi,2026-01-16 22:12:04.727773,cùng lúc học thi mấy ngoại ngữ nhiều bạn trẻ có bí kíp,cùng lúc học thi mấy ngoại_ngữ nhiều bạn trẻ có bí kíp
Tuoi Tre,"Giới thiệu Bộ trưởng Nguyễn Kim Sơn, Nguyễn Văn Thắng ứng cử đại biểu Quốc hội khóa XVI","Giới thiệu Bộ trưởng Nguyễn Kim Sơn, Nguyễn Văn Thắng ứng cử đại biểu Quốc hội khóa XVI",vi,2026-01-16 22:12:04.727791,giới thiệu bộ trưởng nguyễn kim sơn nguyễn văn thắng ứng cử đại biểu quốc hội khóa xvi,giới_thiệu bộ_trưởng nguyễn_kim_sơn nguyễn_văn_thắng ứng_cử đại_biểu quốc_hội khóa xvi
Tuoi Tre,Học sinh trường chuyên không còn ‘vé ưu tiên’ vào đại học,Học sinh trường chuyên không còn ‘vé ưu tiên’ vào đại học,vi,2026-01-16 22:12:04.727808,học sinh trường chuyên không còn vé ưu tiên vào đại học,học_sinh trường chuyên không còn vé ưu_tiên vào đại_học
Tuoi Tre,"Đại học Luật TP.HCM mở hàng loạt ngành mới khối kinh tế, công nghệ","Đại học Luật TP.HCM mở hàng loạt ngành mới khối kinh tế, công nghệ",vi,2026-01-16 22:12:04.727828,đại học luật tphcm mở hàng loạt ngành mới khối kinh tế công nghệ,đại_học luật_tphcm mở hàng_loạt ngành mới khối kinh_tế công_nghệ
Tuoi Tre,"Thầy trò làm phao cứu sinh thông minh cứu người ở vùng sông nước, mưa lũ","Thầy trò làm phao cứu sinh thông minh cứu người ở vùng sông nước, mưa lũ",vi,2026-01-16 22:12:04.727849,thầy trò làm phao cứu sinh thông minh cứu người ở vùng sông nước mưa lũ,thầy_trò làm phao cứu_sinh thông_minh cứu người ở vùng sông_nước mưa_lũ
Tuoi Tre,Đại học Y Dược TP.HCM vinh danh các nhà khoa học đưa nghiên cứu y học Việt Nam ra thế giới,Đại học Y Dược TP.HCM vinh danh các nhà khoa học đưa nghiên cứu y học Việt Nam ra thế giới,vi,2026-01-16 22:12:04.727877,đại học y dược tphcm vinh danh các nhà khoa học đưa nghiên cứu y học việt nam ra thế giới,đại_học y_dược tphcm vinh_danh các nhà_khoa_học đưa nghiên_cứu y_học việt_nam ra thế_giới
Tuoi Tre,"Nhiều học bổng chính phủ đồng loạt mở đơn, 'cơ hội vàng' cho ứng viên Việt Nam","Nhiều học bổng chính phủ đồng loạt mở đơn, 'cơ hội vàng' cho ứng viên Việt Nam",vi,2026-01-16 22:12:04.727900,nhiều học bổng chính phủ đồng loạt mở đơn cơ hội vàng cho ứng viên việt nam,nhiều học_bổng chính_phủ đồng_loạt mở đơn cơ_hội vàng cho ứng_viên việt_nam
Tuoi Tre,"Nên học IELTS lúc nào để không phí tiền, phí tuổi thơ?","Nên học IELTS lúc nào để không phí tiền, phí tuổi thơ?",vi,2026-01-16 22:12:04.727920,nên học ielts lúc nào để không phí tiền phí tuổi thơ,nên học ielts lúc_nào để không phí tiền phí tuổi_thơ
VietnamNet,"Ủy ban Kiểm tra Thành ủy TPHCM xem xét, thi hành kỷ luật 8 đảng viên","Ủy ban Kiểm tra Thành ủy TPHCM xem xét, thi hành kỷ luật 8 đảng viên",vi,2026-01-16 22:12:07.055495,ủy ban kiểm tra thành ủy tphcm xem xét thi hành kỷ luật đảng viên,ủy ban kiểm_tra thành ủy tphcm xem_xét thi_hành kỷ_luật đảng_viên
VietnamNet,Ông Đặng Ngọc Điệp làm Thứ trưởng Bộ Nông nghiệp và Môi trường,Ông Đặng Ngọc Điệp làm Thứ trưởng Bộ Nông nghiệp và Môi trường,vi,2026-01-16 22:12:07.055507,ông đặng ngọc điệp làm thứ trưởng bộ nông nghiệp và môi trường,ông đặng_ngọc_điệp làm thứ_trưởng bộ nông_nghiệp và môi_trường
VietnamNet,Thủ tướng: Ra mắt Trung tâm Tài chính quốc tế tại TPHCM chậm nhất vào 9/2,Thủ tướng: Ra mắt Trung tâm Tài chính quốc tế tại TPHCM chậm nhất vào 9/2,vi,2026-01-16 22:12:07.055513,thủ tướng ra mắt trung tâm tài chính quốc tế tại tphcm chậm nhất vào,thủ_tướng ra_mắt trung_tâm tài_chính quốc_tế tại tphcm chậm nhất vào
VietnamNet,Chủ tịch nước trao quyết định bổ nhiệm 16 Đại sứ Việt Nam tại nước ngoài,Chủ tịch nước trao quyết định bổ nhiệm 16 Đại sứ Việt Nam tại nước ngoài,vi,2026-01-16 22:12:07.055516,chủ tịch nước trao quyết định bổ nhiệm đại sứ việt nam tại nước ngoài,chủ_tịch nước trao quyết_định bổ_nhiệm đại_sứ việt_nam tại nước_ngoài
VietnamNet,"Quy định mới về đăng ký hộ tịch, đăng ký lại khai sinh với cán bộ, công chức","Quy định mới về đăng ký hộ tịch, đăng ký lại khai sinh với cán bộ, công chức",vi,2026-01-16 22:12:07.055520,quy định mới về đăng ký hộ tịch đăng ký lại khai sinh với cán bộ công chức,quy_định mới về đăng_ký hộ_tịch đăng_ký lại khai_sinh với cán_bộ công_chức
VietnamNet,TPHCM phải dồn lực đưa kinh tế bứt phá trong năm 2026,TPHCM phải dồn lực đưa kinh tế bứt phá trong năm 2026,vi,2026-01-16 22:12:07.055524,tphcm phải dồn lực đưa kinh tế bứt phá trong năm,tphcm phải dồn_lực đưa kinh_tế bứt_phá trong năm
VietnamNet,Bộ trưởng Trần Đức Thắng được giới thiệu ứng cử đại biểu Quốc hội khóa 16,Bộ trưởng Trần Đức Thắng được giới thiệu ứng cử đại biểu Quốc hội khóa 16,vi,2026-01-16 22:12:07.055528,bộ trưởng trần đức thắng được giới thiệu ứng cử đại biểu quốc hội khóa,bộ_trưởng trần đức_thắng được giới_thiệu ứng_cử đại_biểu quốc_hội khóa
VietnamNet,Đại tướng Phan Văn Giang: Có sĩ quan cao cấp cùng tham gia xây dựng nhà cho dân,Đại tướng Phan Văn Giang: Có sĩ quan cao cấp cùng tham gia xây dựng nhà cho dân,vi,2026-01-16 22:12:07.055531,đại tướng phan văn giang có sĩ quan cao cấp cùng tham gia xây dựng nhà cho dân,đại_tướng phan_văn_giang có sĩ_quan cao_cấp cùng tham_gia xây_dựng nhà cho dân
VietnamNet,Thủ tướng: Chiến dịch Quang Trung không có tiếng súng nhưng đã chiến thắng giòn giã,Thủ tướng: Chiến dịch Quang Trung không có tiếng súng nhưng đã chiến thắng giòn giã,vi,2026-01-16 22:12:07.055534,thủ tướng chiến dịch quang trung không có tiếng súng nhưng đã chiến thắng giòn giã,thủ_tướng chiến_dịch quang_trung không có tiếng súng nhưng đã chiến_thắng giòn_giã
VietnamNet,Thứ trưởng Nguyễn Hải Trung tiếp đoàn chức sắc các Hội thánh Cao Đài,Thứ trưởng Nguyễn Hải Trung tiếp đoàn chức sắc các Hội thánh Cao Đài,vi,2026-01-16 22:12:07.055538,thứ trưởng nguyễn hải trung tiếp đoàn chức sắc các hội thánh cao đài,thứ_trưởng nguyễn_hải_trung_tiếp đoàn chức_sắc các hội_thánh cao_đài
VietnamNet,Điều đặc biệt ở nơi 4 lần tổ chức Đại hội Đảng,Điều đặc biệt ở nơi 4 lần tổ chức Đại hội Đảng,vi,2026-01-16 22:12:07.055541,điều đặc biệt ở nơi lần tổ chức đại hội đảng,điều đặc_biệt ở nơi lần tổ_chức đại_hội đảng
VietnamNet,Bà Lâm Thị Phương Thanh được giới thiệu ứng cử đại biểu Quốc hội khóa 16,Bà Lâm Thị Phương Thanh được giới thiệu ứng cử đại biểu Quốc hội khóa 16,vi,2026-01-16 22:12:07.055544,bà lâm thị phương thanh được giới thiệu ứng cử đại biểu quốc hội khóa,bà lâm_thị phương_thanh được giới_thiệu ứng_cử đại_biểu quốc_hội khóa
VietnamNet,Giới thiệu Chủ nhiệm UBKT Trung ương Trần Sỹ Thanh ứng cử đại biểu Quốc hội,Giới thiệu Chủ nhiệm UBKT Trung ương Trần Sỹ Thanh ứng cử đại biểu Quốc hội,vi,2026-01-16 22:12:07.055547,giới thiệu chủ nhiệm ubkt trung ương trần sỹ thanh ứng cử đại biểu quốc hội,giới_thiệu chủ_nhiệm ubkt trung_ương trần_sỹ thanh ứng_cử đại_biểu quốc_hội
VietnamNet,Thường trực Ban Bí thư dự lễ ra mắt ứng dụng di động Tuyên giáo và Dân vận,Thường trực Ban Bí thư dự lễ ra mắt ứng dụng di động Tuyên giáo và Dân vận,vi,2026-01-16 22:12:07.055550,thường trực ban bí thư dự lễ ra mắt ứng dụng di động tuyên giáo và dân vận,thường_trực ban_bí_thư dự lễ ra_mắt ứng_dụng di_động tuyên_giáo và dân_vận
